ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
spagnuolocarmine_serverless-computing-for-iot,0.6534,36.9787,0.0142,89.5690,59.1759,-0.0007
spikecodes_stotra,0.7976,38.8303,0.0114,89.7072,63.0270,0.0011
staples-sparx_Wonko,0.8486,36.2984,0.0153,88.7919,63.1725,0.0007
sugarlabs_musicblocks-v4-lib,0.7862,36.8786,0.0143,89.3174,61.8945,0.0008
sup2is_e-commerce-project,0.5843,36.2084,0.0155,89.6909,59.7017,0.0022
swir-rs_swir,0.4274,29.7222,0.0327,66.7228,52.3083,0.0023
takoko55_LectureLens,0.0684,31.0813,0.0279,28.7444,46.8038,-0.0013
tamu-datathon-org_galaxy,0.8141,36.9959,0.0141,87.7550,65.5755,-0.0013
tarhses_esp-alarm-clock,0.6438,36.9933,0.0141,87.4518,58.8671,0.0002
teamgram_teamgram-server,0.6527,36.8998,0.0143,89.5017,61.8974,-0.0001
terrenjpeterson_javawatch,0.6432,35.9003,0.0160,88.3562,57.9916,0.0007
thangchung_practical-dapr,0.0136,25.8573,0.0509,19.1247,53.1994,0.0013
thill_kafkacap,0.6080,37.4359,0.0134,88.3410,57.9646,-0.0044
today-real-estate_today-real-estate_front-end,0.7374,37.4515,0.0134,89.7212,59.5000,-0.0021
turkcellcloud_jupyter-openshift,0.5518,33.8872,0.0202,87.5188,56.7593,-0.0007
unnmdnwb3_dora,0.6240,36.1267,0.0156,89.3780,59.2574,0.0068
usds_justice40-tool,NA,NA,NA,NA,NA,NA
ut-ims-robotics_robotont,0.3867,35.2945,0.0172,88.5886,55.0685,-0.0012
vectranetworks_AWS-Traffic-Mirroring-Session-Manager,0.6138,37.6606,0.0131,88.3921,57.4319,-0.0004
victor369basu_Real-time-stock-market-prediction,0.6123,36.2781,0.0153,86.9460,57.0960,0.0094
victorshinya_serverless-chatbot,0.8052,40.3480,0.0096,89.9444,62.4582,0.0008
vinijmoura_Azure-DevOps,0.5952,34.6993,0.0184,89.8662,56.0226,-0.0021
vishipayyallore_blazorwasm-apim-api-sql-redis,0.7322,38.8898,0.0114,89.7838,61.3904,0.0003
whtngus_whtngus.github.io,0.6327,36.7320,0.0146,89.3161,55.8776,0.0016
wso2_chef-apim,0.0092,26.2697,0.0486,19.2714,52.5510,-0.0001
xinsongyan_talos_pal_locomotion_slmc,0.7254,36.0917,0.0157,89.7973,59.6830,0.0061
xydo1990_mlops_zoomcamp_homework,0.7472,38.1355,0.0124,89.2992,61.5328,0.0001
yoshixmk_remarks,0.7213,36.8204,0.0144,88.9740,58.5345,-0.0005
yuwen123441_NVMeAutomation,0.6554,36.9689,0.0142,89.9139,57.2873,-0.0049
zalando-incubator_fabric-gateway,0.1619,26.0141,0.0500,32.6846,43.2336,-0.0032
zeromicro_zero-doc,0.7345,35.0070,0.0178,89.8008,63.3904,-0.0016
zeropaper_visual-fiha,0.5097,36.4438,0.0151,87.0638,57.2189,0.0018
zmyzheng_TweetMap,0.0174,24.8493,0.0572,29.5132,54.0492,0.0000
zoolhelmy_ESP8266-Weather-Station,0.7047,37.0608,0.0140,88.9757,58.0896,0.0016
zwt-sdk_zwt,0.4217,31.1294,0.0278,82.9142,51.4618,-0.0012
