ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
odh-labs_predictive-maint,0.7541,35.9907,0.0159,88.8889,63.4883,0.0004
onlybakam_reinvent2022-vote-app,0.5599,33.3413,0.0215,88.2687,55.6934,-0.0017
onprem_foundry,0.6568,38.0230,0.0126,89.6622,60.2452,-0.0017
oovk_dataengg-covid19-aws,0.5453,37.6161,0.0132,89.8276,59.5144,-0.0013
open-risk_Open_Risk_API,NA,NA,NA,NA,NA,NA
openshift_configuration-anomaly-detection,0.1371,25.2536,0.0546,87.6144,38.1357,-0.0003
opstree_OT-Microservices-Training,0.5292,37.7088,0.0130,89.9172,57.9463,-0.0015
oracle-quickstart_oci-confluent,0.5739,33.3361,0.0215,89.7974,58.2459,0.0067
oracle-quickstart_oci-jenkins,0.6722,40.1750,0.0098,89.7081,61.2243,0.0019
orchsym_runtime,NA,NA,NA,NA,NA,NA
pacmacro_pm-server-spring,0.6869,37.2533,0.0137,87.6495,58.2052,-0.0002
padok-team_dojo-terraform-aws-security,0.6086,39.9579,0.0100,89.9273,58.6744,-0.0020
pagopa_pn-infra,0.6832,38.3822,0.0120,89.6249,59.9057,-0.0028
pau-minoves_jseats,0.6522,33.5264,0.0211,83.3436,57.9505,-0.0003
pgrignaffini_AlgoCrowd,0.6503,38.4578,0.0119,88.4321,58.0029,0.0009
philipplackner_IvyWallet-PL_Version,NA,NA,NA,NA,NA,NA
qaware_cloud-native-weather-javaee,0.7097,35.5333,0.0167,89.1836,60.0350,0.0037
qnib_qframe,0.3993,29.6483,0.0329,89.4462,48.4504,0.0026
quasirsg_Henry-M3,0.5252,36.9417,0.0142,89.6206,56.4468,0.0063
qunarcorp_m_adr_qapm_open_source,0.6962,36.5156,0.0149,89.9241,59.1130,0.0000
ra1028_VueFlux,0.0258,24.4236,0.0601,6.6471,24.8340,-0.0008
rackerlabs_scantron,NA,NA,NA,NA,NA,NA
redbadger_crux,NA,NA,NA,NA,NA,NA
rinkako_CStoreDBMS,0.6332,35.1650,0.0174,86.6137,58.4283,-0.0041
rubenbupe_proyectos-data,0.0355,24.8468,0.0572,12.6579,33.7174,0.0002
ruoccofabrizio_azure-open-ai-embeddings-qna,0.6994,36.2586,0.0154,87.8744,59.4434,0.0013
s-sokolko_smev3_adapter_service,0.6498,39.4376,0.0107,89.5983,58.1637,0.0004
securesecrets_shadeswap,0.6540,38.8248,0.0114,88.5386,58.5561,-0.0001
serverdevcamp_camp4_quadcore,0.5883,35.5630,0.0167,89.8738,58.2288,-0.0029
sfujiwara_terraform-google-ai-platform-notification,0.0059,24.6626,0.0585,8.2660,23.6896,-0.0002
shawntabrizi_Ethereum-Twitter-Bounty,NA,NA,NA,NA,NA,NA
shinesolutions_sitechecker-slackbot,0.6249,36.3260,0.0153,89.6604,58.5160,0.0009
