ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
michaelsrichter_azure.owasp,0.8945,35.4576,0.0166,0.0000,56.7251,-0.0003
microsoft_azure-realtime-fraud-detection,0.9261,37.4909,0.0133,0.0000,58.3810,-0.0012
microsoft_covid19-BackToWork,0.9166,36.8358,0.0144,0.0000,61.9923,-0.0012
mincloud1501_MSA_miniProject,0.9206,36.5770,0.0142,0.0000,57.8463,-0.0007
minism_hotel,0.1583,25.2351,0.0547,0.0000,35.6262,0.0003
miztiik_aws-real-time-use-cases,0.1922,25.2548,0.0546,0.0000,40.1425,0.0002
mrubash1_trainspotting,0.8256,32.5143,0.0237,0.0000,58.2799,-0.0028
mxaviersmp_spotify-tracker,0.9465,38.0789,0.0125,0.0000,64.1961,0.0001
nasa_cFS,NA,NA,NA,NA,NA,NA
ndsev_zswag,0.6253,29.0729,0.0352,0.0000,50.6541,-0.0018
nforge_devnote,0.8964,36.6904,0.0146,0.0000,57.4827,-0.0025
nightingaleproject_Reference-Client,0.8848,36.6978,0.0146,0.0000,56.4378,0.0020
nikmis_xentrace-analysis,0.8576,34.6400,0.0185,0.0000,55.7490,-0.0034
nrephi_jupyter-spark-hadoop-docker,0.8696,34.6226,0.0185,0.0000,55.6855,0.0056
numerica-ideas_ni-microservice-nodejs,0.9008,37.4103,0.0135,0.0000,59.4329,0.0055
odh-labs_predictive-maint,0.9210,36.2595,0.0153,0.0000,63.6066,0.0009
onlybakam_reinvent2022-vote-app,0.8381,33.3619,0.0215,0.0000,55.7044,0.0035
onprem_foundry,NA,NA,NA,NA,NA,NA
oovk_dataengg-covid19-aws,0.9287,37.6548,0.0131,0.0000,59.5328,-0.0016
open-risk_Open_Risk_API,0.9252,37.8183,0.0128,0.0000,58.5439,0.0036
openshift_configuration-anomaly-detection,NA,NA,NA,NA,NA,NA
opstree_OT-Microservices-Training,0.8964,37.3384,0.0134,0.0000,57.7300,-0.0014
oracle-quickstart_oci-confluent,NA,NA,NA,NA,NA,NA
