ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
krishnaprasadkv_Linux-Commands,0.9496,39.3135,0.0106,0.0000,57.6575,-0.0007
kryptokrauts_ae-prediction-cards,0.9407,39.6611,0.0104,0.0000,59.5490,0.0022
kubescape_host-scanner,0.9070,36.8963,0.0143,0.0000,57.2298,0.0000
kzh_noob,NA,NA,NA,NA,NA,NA
laziestcoder_Budget_App_JS,0.9338,37.3757,0.0127,0.0000,60.7924,0.0006
leekoko_Java-Web,0.9335,37.6600,0.0126,0.0000,60.6764,0.0007
leopardslab_gocloud,0.1288,25.2320,0.0547,0.0000,58.3069,-0.0001
libremfg_getting-started,0.1788,25.0861,0.0556,0.0000,36.1953,0.0006
linhao1998_ChatGPTClient,0.1241,24.8909,0.0569,0.0000,39.0427,0.0000
little-hands_webdbpress-2019-10-ddd,0.8849,34.9437,0.0179,0.0000,61.2985,-0.0018
liyangbing_rocketmq-http-gateway,0.9312,36.8994,0.0143,0.0000,61.4896,0.0013
lkmSasanga_fas-web-app,0.8980,34.8792,0.0171,0.0000,61.6041,-0.0003
lkravi_kube8aws,0.5806,28.2385,0.0387,0.0000,57.6752,-0.0001
llvm_torch-mlir,0.9186,37.2212,0.0138,0.0000,62.3256,-0.0004
lovasoa_SuperLogger,0.9338,38.7335,0.0116,0.0000,60.8550,0.0000
lowes_auditor,0.9165,38.0258,0.0126,0.0000,57.2530,-0.0008
lowtalkers_escape-reality,0.9335,38.5967,0.0117,0.0000,58.7683,-0.0014
lubkoKuzenko_FE-Interview-Questions,0.9210,39.4770,0.0106,0.0000,58.4998,-0.0011
lvyahui8_http-proxy,0.8050,33.3272,0.0212,0.0000,57.1217,0.0103
madderle_Capstone-Realtime-Streaming-Analytics,0.9484,39.5570,0.0105,0.0000,62.2433,0.0006
marekq_rss-lambda,0.9441,39.4466,0.0107,0.0000,62.4884,0.0009
marklogic_cloud-enablement-aws,0.9075,36.1745,0.0154,0.0000,60.8837,0.0019
marmarek_qubes-app-u2f,NA,NA,NA,NA,NA,NA
mateuseap_apache-airflow,0.4016,26.3388,0.0482,0.0000,42.2868,0.0003
matrix-io_matrix-malos-zwave,0.7737,31.0671,0.0273,0.0000,50.3615,0.0022
matryx_MatryxPlatform,NA,NA,NA,NA,NA,NA
mbotarro_unijobs,0.5878,29.7143,0.0327,0.0000,60.2937,-0.0000
mcuking_offline-package-webpack-plugin,0.7368,30.0425,0.0264,0.0000,60.5442,0.0001
mebaysan_Modern-Data-Architecture,0.8742,36.0738,0.0157,0.0000,56.7807,-0.0023
medlab_320-online-prototype,0.8962,37.2062,0.0138,0.0000,55.7504,-0.0013
mendhak_gpslogger,0.8465,34.7587,0.0183,0.0000,54.8879,-0.0029
meshery_meshery,0.6732,28.9719,0.0358,0.0000,54.9028,-0.0002
michaelsrichter_azure,NA,NA,NA,NA,NA,NA
michaelsrichter_azure.owasp,NA,NA,NA,NA,NA,NA
microsoft_azure-realtime-fraud-detection,0.9142,37.8175,0.0128,0.0000,58.5468,-0.0015
microsoft_covid19-BackToWork,0.9300,37.5997,0.0131,0.0000,62.3958,0.0002
mincloud1501_MSA_miniProject,0.9124,36.2227,0.0149,0.0000,57.5585,0.0017
minism_hotel,0.1548,25.0119,0.0561,0.0000,35.5178,-0.0004
miztiik_aws-real-time-use-cases,0.1935,25.3283,0.0541,0.0000,40.1778,-0.0005
mrubash1_trainspotting,0.8430,32.8661,0.0227,0.0000,58.4633,0.0004
mxaviersmp_spotify-tracker,0.9419,37.7661,0.0129,0.0000,64.0344,0.0003
nasa_cFS,NA,NA,NA,NA,NA,NA
ndsev_zswag,0.6230,28.8564,0.0361,0.0000,50.5518,0.0001
nforge_devnote,0.8796,36.2363,0.0154,0.0000,57.2350,0.0045
nightingaleproject_Reference-Client,0.8837,36.6168,0.0148,0.0000,56.3973,-0.0022
nikmis_xentrace-analysis,0.8780,34.9734,0.0178,0.0000,55.9220,0.0015
nrephi_jupyter-spark-hadoop-docker,0.6489,29.7450,0.0312,0.0000,53.8030,-0.0014
numerica-ideas_ni-microservice-nodejs,NA,NA,NA,NA,NA,NA
numerical-ideas_ni-microservice-nodejs,NA,NA,NA,NA,NA,NA
odh-labs_predictive-maint,0.9220,36.2098,0.0154,0.0000,63.5777,0.0008
onlybakam_reinvent2022-vote-app,0.8403,33.4568,0.0212,0.0000,55.7505,0.0008
onprem_foundry,0.9303,38.3568,0.0121,0.0000,60.4160,-0.0006
oovk_dataengg-covid19-aws,0.9180,37.2691,0.0137,0.0000,59.3385,-0.0012
open-risk_Open_Risk_API,0.9197,37.9475,0.0127,0.0000,58.5475,0.0019
openshift_configuration-anomaly-detection,0.2422,25.5737,0.0526,0.0000,38.2859,0.0002
opstree_OT-Microservices-Training,0.9185,38.1887,0.0121,0.0000,58.2311,0.0004
oracle-quickstart_oci-confluent,0.8549,33.5561,0.0204,0.0000,58.3806,0.0002
oracle-quickstart_oci-jenkins,0.9308,39.2932,0.0108,0.0000,60.7819,-0.0003
orchsym_runtime,NA,NA,NA,NA,NA,NA
pacmacro_pm-server-spring,0.9238,37.1657,0.0138,0.0000,58.1599,-0.0001
padok-team_dojo-terraform-aws-security,0.9194,38.8019,0.0115,0.0000,58.0961,-0.0041
pagopa_pn-infra,0.9212,38.1798,0.0123,0.0000,59.8048,-0.0010
