ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
codahale_sneaker,0.0922,25.3726,0.0539,19.9044,38.3285
codestates_BEB-05-LeeSea,0.7294,35.4169,0.0169,89.7198,59.2095
cordon-thiago_airflow-spark,0.5370,37.2305,0.0138,89.8751,57.3734
coverage-robot_core,0.8318,37.8935,0.0127,89.8020,63.8636
danielfm_prometheus-for-developers,0.6817,35.9827,0.0159,88.7578,61.2399
darrenyao87_tnn-models,0.6901,37.5230,0.0133,88.9501,60.9120
david3107_squatm3gator,0.7734,34.7704,0.0183,87.4604,59.2993
davidlandry93_glo4001,0.6333,34.0880,0.0198,89.3562,57.5447
de1ux_statlord,0.6703,40.0643,0.0099,89.6324,60.2758
decentraland_catalyst,NA,NA,NA,NA,NA,NA
dich1_bookshelf-web,0.7868,36.7859,0.0145,88.9626,60.6609
doitintl_banias,0.8451,42.3470,0.0076,89.7620,61.6915
domingo1021_Bunny-code,0.8311,38.4889,0.0119,88.6877,62.8755
dowjones_hammer,0.6824,37.0117,0.0141,89.1796,60.2130
dsc-sookmyung_2023-mention-all-SolutionChallenge,0.8330,39.7367,0.0103,89.2429,63.2183
dspace-group_simphera-reference-architecture-azure,0.8672,39.2717,0.0109,89.0657,64.7221
duanfuxiang0_MysqlMigrationTool,0.7965,40.7831,0.0091,89.9474,62.4866
dwt0317_Search_Adserver,0.6600,35.8318,0.0162,88.9494,57.5922
dylanvanh_MunchOut,0.8175,37.4385,0.0134,88.8595,64.7522
eProsima_FIWARE-SH,0.4304,27.6479,0.0415,54.6795,54.1082
eProsima_Integration-Service,0.2310,25.5848,0.0526,29.1640,47.8718
ebu_PlugIt,0.5963,35.3866,0.0170,88.1530,56.9081
elloza_Android-Developer-Certification,0.6897,37.0505,0.0140,88.9802,61.4532
elpapi42_deep-deblurring,0.7021,36.1007,0.0157,89.6909,61.0972
emreturgutce_stock-management,0.8266,37.9612,0.0126,89.8681,63.0037
eqbal_CarND_Capstone_CarX,0.7176,36.9112,0.0143,88.8420,60.5851
ertis-research_lwm2m-blockchain,0.7622,36.1014,0.0157,87.4206,60.8399
ev2900_OpenSearch_Dashboard_Nginx_Proxy,0.7315,37.3767,0.0135,89.4864,59.6165
exmgr_GatewayXM,0.1182,25.6993,0.0519,31.2904,42.9132
fdrennan_ndexr-platform,0.0129,24.8163,0.0574,7.3520,26.5861
fecgov_fec-eregs,0.6774,37.2074,0.0138,89.5313,60.6698
florianhoehn_sf-apex-rest-api,0.7572,35.9440,0.0160,89.8073,61.3283
fredrikhgrelland_data-mesh,0.5480,39.7820,0.0103,89.8999,57.7717
freenowtech_AndroidCI,0.6137,39.1817,0.0110,89.7607,65.1035
gabrielfarah_OpenHub,0.4580,35.0176,0.0177,88.8568,56.7017
gaiax_fLibra,0.6893,36.8701,0.0143,89.3862,56.9524
gapfish_deployer,0.4838,34.2282,0.0194,89.6003,53.2036
gcba-iris_iris,0.0784,24.9558,0.0565,13.6540,33.2773
gdsc-ys_mlops,0.8528,36.9614,0.0142,88.5114,63.0227
geovanegodoi_MicroServicesPOC,0.7527,36.1703,0.0155,89.3173,59.8336
googleinterns_typescript-flag-upgrade,0.0533,24.7544,0.0578,7.5228,31.8689
gpsnmeajp_VirtualMotionTracker,0.6189,31.3617,0.0270,89.8360,54.8210
gray-panda_grayrepo,0.7888,34.6718,0.0185,89.8749,60.7547
greatfarmer_fifarm,0.7794,37.3914,0.0135,89.2338,62.2155
gregoryjohnsonjg6_angular-dotnet-core-docker,0.8216,37.9584,0.0126,89.2837,63.0582
gustavung_Graphrec,0.7470,38.4531,0.0119,89.4538,60.8800
hamzatugrul_surl,0.6066,38.1500,0.0124,89.3861,59.4167
heli-os_member-invitation-java-springboot,0.7161,36.4091,0.0151,89.8234,61.6155
hex-js_nodejs-hexagonal-boilerplate-ts,0.5712,34.7208,0.0184,86.1166,56.9243
hotshot07_distributed_systems,0.6261,36.2095,0.0155,89.6049,59.0536
hrchlhck_k8s-bigdata,NA,NA,NA,NA,NA,NA
hyeonsangjeon_AWS-LLM-SageMaker,0.2525,26.3211,0.0483,88.7390,43.8811
hyeonsangjeon_youtube-dl-nas,0.8042,38.9332,0.0113,88.9968,61.3457
hyper-prog_hasses,0.6509,34.9676,0.0178,88.2277,58.1325
hypertrack_live-app-android,0.8016,36.8063,0.0144,88.7013,61.5164
i5ting_stuq-koa,0.5731,34.7860,0.0182,89.0228,57.3666
ibm-hyperknowledge_hklib,0.6339,33.0282,0.0223,81.0403,56.7892
iceland2k14_Kangrand,0.6099,35.8724,0.0161,89.7750,56.8443
icoxfog417_karura,0.7705,36.8220,0.0144,89.2489,61.0413
imamabdulazis_FlutterCleanArchitecture,0.4950,33.7551,0.0205,87.3269,53.8682
inIT-HF_gr-corrsounder,0.3594,32.8276,0.0228,83.7850,53.2921
ingeniala_heybluekata,0.6379,36.7285,0.0146,88.6230,60.2101
inovex_scrumlr.io,0.6337,37.9418,0.0127,89.1584,56.2410
input-output-hk_marlowe-starter-kit,0.6302,36.4728,0.0150,88.4394,58.0811
intel_edge-insights-vision,0.3693,27.3495,0.0429,89.3400,47.6531
itays123_partydeck,0.7012,31.1545,0.0277,89.7758,58.8101
itselavia_edge-computing-platform-for-deep-learning-apps,0.8056,36.6689,0.0147,89.8738,65.7968
jes_autopatzer,0.7748,37.3247,0.0136,87.5909,61.9209
jinnerbichler_flash-home,0.0147,24.4813,0.0597,5.0819,22.2120
jkahn117_aws-news,0.7386,36.6146,0.0148,89.0693,61.6288
jlhood_retweet-leaderboard,0.6859,36.8156,0.0144,89.3156,56.6416
jquku_Matrix-Chatbot,0.0914,24.9095,0.0568,10.3395,36.5031
jsarcher_zilgraph,0.6436,38.4086,0.0120,88.6505,58.6715
jun108059_Elasticsearch-SpringBoot,0.6306,35.5217,0.0167,89.3339,58.3792
jzyong_GameServer4g,0.0760,24.9071,0.0568,12.5505,37.3285
kaleidot725_Draft,0.4276,38.1484,0.0124,88.6285,61.6734
kansiris_Angular-Interview-Questions-Answers,0.5416,37.7913,0.0129,89.8103,57.6233
kerollesroshdi_Cima-,0.1180,25.2267,0.0548,17.2502,38.3456
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,0.7360,36.5572,0.0149,89.8171,59.8064
kpantos_Azure-How-To,0.2189,26.7864,0.0458,42.3995,44.2643
krishnaprasadkv_Linux-Commands,0.6759,40.8119,0.0091,89.9199,58.5424
kryptokrauts_ae-prediction-cards,0.6360,35.9810,0.0159,89.3963,57.7179
kubescape_host-scanner,0.7489,37.7578,0.0129,87.4645,57.6611
kzh_noob,NA,NA,NA,NA,NA,NA
laziestcoder_Budget_App_JS,0.7167,36.7835,0.0145,89.8263,60.2761
leekoko_Java-Web,0.7190,35.1133,0.0176,89.8640,59.2329
leopardslab_gocloud,0.7733,34.8936,0.0180,89.6047,63.2633
libremfg_getting-started,0.0372,25.1206,0.0555,22.2463,36.2022
linhao1998_ChatGPTClient,0.0075,24.9225,0.0567,10.7843,39.0297
little-hands_webdbpress-2019-10-ddd,0.6623,33.8077,0.0204,84.2325,60.7396
liyangbing_rocketmq-http-gateway,0.7703,36.6090,0.0148,89.8577,61.3503
lkmSasanga_fas-web-app,0.8154,38.6703,0.0117,88.8089,62.9006
lkravi_kube8aws,0.5828,37.9852,0.0126,88.3329,62.6793
llvm_torch-mlir,0.7540,36.9035,0.0143,87.7607,62.1696
lovasoa_SuperLogger,0.6863,37.3852,0.0135,89.1772,60.1830
lowes_auditor,0.7193,38.9171,0.0113,89.2804,57.7047
lowtalkers_escape-reality,0.7990,38.1486,0.0124,89.4744,58.5491
lubkoKuzenko_FE-Interview-Questions,0.4876,36.3383,0.0152,89.7238,56.9090
lvyahui8_http-proxy,0.5094,33.4798,0.0212,87.7119,57.0869
madderle_Capstone-Realtime-Streaming-Analytics,0.7937,38.3293,0.0121,89.9435,61.6336
marekq_rss-lambda,0.8068,38.9812,0.0112,89.9640,62.2854
marklogic_cloud-enablement-aws,0.7069,35.9671,0.0159,88.7741,60.8422
marmarek_qubes-app-u2f,NA,NA,NA,NA,NA,NA
mateuseap_apache-airflow,0.3005,26.3214,0.0483,87.9999,42.2810
matrix-io_matrix-malos-zwave,0.4742,30.9305,0.0284,89.8207,50.3040
matryx_MatryxPlatform,NA,NA,NA,NA,NA,NA
mbotarro_unijobs,0.5087,27.9626,0.0400,52.5140,60.2425
mcuking_offline-package-webpack-plugin,0.5877,30.4727,0.0299,89.5188,59.5626
mebaysan_Modern-Data-Architecture,0.6112,36.0464,0.0158,89.5828,56.7736
medlab_320-online-prototype,0.6327,36.5819,0.0148,88.0684,55.4455
mendhak_gpslogger,0.6059,34.8515,0.0181,84.1851,54.9345
meshery_meshery,0.5583,29.0282,0.0354,89.3886,54.9539
michaelsrichter_azure.owasp,0.6426,35.1295,0.0175,89.8697,56.5530
microsoft_azure-realtime-fraud-detection,0.7101,38.5823,0.0118,89.3581,59.0921
microsoft_covid19-BackToWork,0.8303,37.3952,0.0135,89.3402,62.3144
mincloud1501_MSA_miniProject,0.7275,36.1222,0.0156,89.9424,57.3764
minism_hotel,0.0982,25.0989,0.0556,12.9059,35.5512
miztiik_aws-real-time-use-cases,0.1298,25.4433,0.0534,17.9776,40.2251
mrubash1_trainspotting,0.6882,32.8862,0.0227,82.9311,58.4890
mxaviersmp_spotify-tracker,0.8509,37.7207,0.0130,89.8181,64.0226
nasa_cFS,NA,NA,NA,NA,NA,NA
ndsev_zswag,0.3774,28.6222,0.0371,60.7129,50.4290
nforge_devnote,0.5160,36.2032,0.0155,88.8388,57.2211
nightingaleproject_Reference-Client,0.6700,37.1710,0.0138,87.9873,56.6738
nikmis_xentrace-analysis,0.5769,34.8008,0.0182,86.7694,55.8347
nrephi_jupyter-spark-hadoop-docker,0.6370,34.9939,0.0178,86.0957,55.8741
numerica-ideas_ni-microservice-nodejs,0.6904,37.3834,0.0135,89.5157,59.4260
odh-labs_predictive-maint,0.8155,36.2178,0.0155,88.7632,63.5791
onlybakam_reinvent2022-vote-app,0.6126,33.5248,0.0211,87.5824,55.7763
onprem_foundry,0.7058,37.4727,0.0134,89.6060,59.9684
oovk_dataengg-covid19-aws,0.5882,36.6243,0.0147,89.8304,59.0163
open-risk_Open_Risk_API,0.7375,38.9414,0.0113,89.0944,59.0546
