ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
teamgram_teamgram-server,0.6478,36.8972,0.0143,89.5048,61.9070,-0.0001
terrenjpeterson_javawatch,0.5627,35.7153,0.0164,88.3675,57.8982,-0.0007
thangchung_practical-dapr,0.5270,33.6262,0.0208,89.1919,57.2941,0.0007
thill_kafkacap,0.6785,38.5926,0.0118,88.3834,58.5428,-0.0024
today-real-estate_today-real-estate_front-end,0.7304,37.9610,0.0126,89.7710,59.7620,0.0024
turkcellcloud_jupyter-openshift,0.5485,34.0163,0.0199,87.5108,56.8251,-0.0007
unnmdnwb3_dora,0.6165,36.3290,0.0153,89.5206,59.3585,0.0020
usds_justice40-tool,NA,NA,NA,NA,NA,NA
ut-ims-robotics_robotont,0.4579,35.4833,0.0168,88.6214,55.1693,0.0007
vectranetworks_AWS-Traffic-Mirroring-Session-Manager,0.5601,37.3165,0.0136,88.4071,57.2429,0.0014
victor369basu_Real-time-stock-market-prediction,0.6067,36.4649,0.0150,86.9848,57.1887,0.0031
victorshinya_serverless-chatbot,0.7784,39.2461,0.0109,89.9361,61.9001,0.0016
vinijmoura_Azure-DevOps,0.5375,34.7445,0.0183,89.9255,56.1122,-0.0006
vishipayyallore_blazorwasm-apim-api-sql-redis,0.7072,39.0382,0.0112,89.8177,61.4765,0.0014
whtngus_whtngus.github.io,0.4736,35.4252,0.0169,89.2705,55.2543,-0.0075
wso2_chef-apim,0.5867,32.7809,0.0230,89.8046,55.8174,-0.0012
xinsongyan_talos_pal_locomotion_slmc,0.6378,35.0063,0.0178,89.8593,58.8659,-0.0007
xydo1990_mlops_zoomcamp_homework,0.7078,37.8734,0.0128,89.3159,61.4009,-0.0003
yoshixmk_remarks,0.6797,36.6678,0.0147,88.9885,58.4578,-0.0009
yuwen123441_NVMeAutomation,0.6506,36.9498,0.0142,89.9292,57.2888,-0.0023
zalando-incubator_fabric-gateway,0.1358,26.1528,0.0492,32.6814,43.3012,-0.0108
zeromicro_zero-doc,0.7251,34.9117,0.0180,89.7974,63.3435,-0.0006
zeropaper_visual-fiha,0.5823,36.6737,0.0147,87.0892,57.3347,-0.0019
zmyzheng_TweetMap,0.6740,36.0424,0.0158,88.1975,59.6382,0.0003
zoolhelmy_ESP8266-Weather-Station,0.6100,36.4940,0.0150,88.9774,57.8033,0.0010
zwt-sdk_zwt,0.4488,31.1376,0.0277,82.9310,51.4675,0.0003
