ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,0.7339,36.9759,0.0142,89.8924,60.0313
kpantos_Azure-How-To,0.3232,28.3567,0.0382,8.3391,45.0439
krishnaprasadkv_Linux-Commands,0.6047,38.2752,0.0122,89.7158,56.9414
kryptokrauts_ae-prediction-cards,0.6198,37.9936,0.0126,89.5400,58.7113
kubescape_host-scanner,0.5814,36.7015,0.0146,87.4371,57.1325
kzh_noob,NA,NA,NA,NA,NA,NA
laziestcoder_Budget_App_JS,0.6495,36.4805,0.0150,89.9266,60.1607
leekoko_Java-Web,0.7330,37.2409,0.0137,89.9474,60.4019
leopardslab_gocloud,0.7790,35.3306,0.0171,89.6861,63.5262
libremfg_getting-started,0.4705,33.0149,0.0223,6.1195,39.5346
linhao1998_ChatGPTClient,0.0059,24.9552,0.0565,10.8009,39.0463
little-hands_webdbpress-2019-10-ddd,0.7037,34.9533,0.0179,84.3317,61.3061
liyangbing_rocketmq-http-gateway,0.7820,36.8677,0.0143,89.9005,61.4783
lkmSasanga_fas-web-app,0.7610,38.7880,0.0115,88.8507,62.9441
lkravi_kube8aws,0.5466,37.4832,0.0134,88.2879,62.3054
llvm_torch-mlir,0.7494,37.3204,0.0136,87.8488,62.3782
lovasoa_SuperLogger,0.6425,37.0346,0.0141,89.1679,59.9999
lowes_auditor,0.5186,37.1139,0.0139,89.2071,56.7949
lowtalkers_escape-reality,0.6532,38.1021,0.0124,89.3382,58.5154
lubkoKuzenko_FE-Interview-Questions,0.5379,39.1004,0.0111,89.9108,58.2946
lvyahui8_http-proxy,NA,NA,NA,NA,NA,NA
madderle_Capstone-Realtime-Streaming-Analytics,0.7584,38.0397,0.0125,89.9075,61.5419
marekq_rss-lambda,0.8054,40.4832,0.0095,89.9271,63.0118
marklogic_cloud-enablement-aws,0.6368,35.6868,0.0164,88.6637,60.6183
marmarek_qubes-app-u2f,NA,NA,NA,NA,NA,NA
mateuseap_apache-airflow,0.2824,26.3555,0.0481,88.6956,42.2979
matrix-io_matrix-malos-zwave,0.3783,31.0133,0.0281,89.7271,50.3410
matryx_MatryxPlatform,NA,NA,NA,NA,NA,NA
mbotarro_unijobs,0.5210,28.1261,0.0392,52.6087,60.3316
mcuking_offline-package-webpack-plugin,0.6093,30.1862,0.0310,89.7943,59.8550
mebaysan_Modern-Data-Architecture,0.5528,36.2036,0.0155,89.6428,56.8530
medlab_320-online-prototype,0.5188,37.1570,0.0139,88.9989,55.7253
mendhak_gpslogger,0.4940,34.7893,0.0182,84.8238,54.9018
meshery_meshery,0.0172,28.5507,0.0374,14.6339,54.6957
michaelsrichter_azure.owasp,0.6259,35.4018,0.0170,89.9051,56.7187
microsoft_azure-realtime-fraud-detection,0.0054,24.6368,0.0586,21.5534,51.8594
microsoft_covid19-BackToWork,0.7595,36.6816,0.0147,89.3022,61.9430
mincloud1501_MSA_miniProject,0.6662,36.3815,0.0152,89.9118,57.6028
minism_hotel,0.0739,25.0219,0.0561,12.9084,35.5129
miztiik_aws-real-time-use-cases,0.1161,25.0961,0.0556,17.9726,40.0518
mrubash1_trainspotting,0.6772,32.9049,0.0226,82.9312,58.4911
mxaviersmp_spotify-tracker,0.7561,36.7282,0.0146,89.7231,63.5213
nasa_cFS,NA,NA,NA,NA,NA,NA
ndsev_zswag,0.3339,28.8307,0.0362,61.5238,50.5363
nforge_devnote,0.5144,36.3292,0.0153,88.8497,57.2894
nightingaleproject_Reference-Client,0.5346,36.3340,0.0153,87.9656,56.2520
nikmis_xentrace-analysis,0.5161,34.5848,0.0187,86.7611,55.7220
nrephi_jupyter-spark-hadoop-docker,0.5487,34.3985,0.0191,86.7740,55.5930
numerica-ideas_ni-microservice-nodejs,0.5630,36.0720,0.0157,89.7017,58.7826
odh-labs_predictive-maint,0.7661,36.0929,0.0157,88.8862,63.5427
onlybakam_reinvent2022-vote-app,0.5687,33.1833,0.0219,88.2665,55.6132
onprem_foundry,0.6885,37.7942,0.0129,89.6281,60.1304
oovk_dataengg-covid19-aws,0.5514,37.4004,0.0135,89.8025,59.4037
open-risk_Open_Risk_API,0.6331,37.9878,0.0126,89.5797,58.5703
openshift_configuration-anomaly-detection,0.1412,25.4609,0.0533,87.7667,38.2442
opstree_OT-Microservices-Training,0.6000,37.8621,0.0128,89.9182,58.0297
oracle-quickstart_oci-confluent,0.5388,33.3270,0.0216,89.7748,58.2178
oracle-quickstart_oci-jenkins,0.6251,38.7363,0.0116,89.6777,60.5044
orchsym_runtime,NA,NA,NA,NA,NA,NA
pacmacro_pm-server-spring,0.6889,36.5485,0.0149,87.6098,57.8444
padok-team_dojo-terraform-aws-security,0.5684,39.2296,0.0109,89.9106,58.3103
pagopa_pn-infra,0.5568,36.9727,0.0142,89.5939,59.1976
pau-minoves_jseats,0.6448,33.4140,0.0213,83.2774,57.8942
pgrignaffini_AlgoCrowd,0.5815,37.5050,0.0133,88.3959,57.5266
philipplackner_IvyWallet-PL_Version,NA,NA,NA,NA,NA,NA
qaware_cloud-native-weather-javaee,0.7225,35.5904,0.0166,89.1555,60.0332
qnib_qframe,0.3790,29.7138,0.0327,89.4415,48.5019
quasirsg_Henry-M3,0.6136,37.4469,0.0134,89.6143,56.7015
qunarcorp_m_adr_qapm_open_source,0.1047,25.6767,0.0520,30.0829,53.5810
ra1028_VueFlux,0.0262,24.4877,0.0597,6.6485,24.8664
rackerlabs_scantron,0.0387,25.0506,0.0559,17.4450,34.2988
redbadger_crux,NA,NA,NA,NA,NA,NA
