ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
medlab_320-online-prototype,NA,NA,NA,NA,NA,NA
mendhak_gpslogger,0.5182,34.8635,0.0181,84.8455,54.9409,0.0042
meshery_meshery,0.5421,28.9617,0.0356,89.5075,54.9276,0.0008
michaelsrichter_azure.owasp,0.5742,35.1894,0.0174,89.9076,56.5758,-0.0012
microsoft_azure-realtime-fraud-detection,NA,NA,NA,NA,NA,NA
microsoft_covid19-BackToWork,0.7324,36.9824,0.0142,89.2984,62.0730,-0.0000
mincloud1501_MSA_miniProject,0.6817,36.5031,0.0150,89.9280,57.7736,0.0042
minism_hotel,0.0902,25.2842,0.0544,12.9125,35.6409,0.0014
miztiik_aws-real-time-use-cases,0.0978,25.3048,0.0543,17.9649,40.1559,0.0051
mrubash1_trainspotting,0.6482,32.6772,0.0232,83.0003,58.3806,0.0080
mxaviersmp_spotify-tracker,0.8247,38.0481,0.0125,89.7729,64.1827,-0.0013
nasa_cFS,NA,NA,NA,NA,NA,NA
ndsev_zswag,0.3669,28.8916,0.0359,61.5432,50.5671,-0.0044
nforge_devnote,0.5789,37.0976,0.0140,88.9605,57.7031,-0.0040
nightingaleproject_Reference-Client,0.5732,36.7488,0.0145,87.9777,56.4594,0.0009
nikmis_xentrace-analysis,0.5365,34.8709,0.0180,86.7812,55.8682,0.0031
nrephi_jupyter-spark-hadoop-docker,0.5201,34.7917,0.0182,86.8633,55.7815,-0.0047
numerica-ideas_ni-microservice-nodejs,0.5733,37.1726,0.0138,89.7373,59.3132,0.0056
odh-labs_predictive-maint,0.7092,35.3025,0.0172,88.8344,63.1361,0.0004
onlybakam_reinvent2022-vote-app,0.5370,33.2143,0.0218,88.2539,55.6300,-0.0013
onprem_foundry,0.7838,39.1108,0.0111,89.7288,60.7926,-0.0005
oovk_dataengg-covid19-aws,0.5212,36.3584,0.0152,89.2913,58.8818,-0.0008
open-risk_Open_Risk_API,0.6611,38.4590,0.0119,89.5903,58.8055,0.0049
openshift_configuration-anomaly-detection,0.1360,25.2570,0.0546,87.6003,38.1371,0.0002
opstree_OT-Microservices-Training,0.5411,37.9488,0.0127,89.9197,58.0796,0.0051
oracle-quickstart_oci-confluent,NA,NA,NA,NA,NA,NA
oracle-quickstart_oci-jenkins,0.6371,39.2436,0.0109,89.7090,60.7668,0.0006
orchsym_runtime,NA,NA,NA,NA,NA,NA
pacmacro_pm-server-spring,0.6922,37.1360,0.0139,87.6462,58.1438,-0.0008
padok-team_dojo-terraform-aws-security,NA,NA,NA,NA,NA,NA
pagopa_pn-infra,0.6285,37.8939,0.0127,89.6174,59.6595,0.0085
pau-minoves_jseats,0.6692,33.4739,0.0212,83.2914,57.9242,0.0008
pgrignaffini_AlgoCrowd,0.6201,37.0618,0.0140,88.4108,57.3676,-0.0004
philipplackner_IvyWallet-PL_Version,NA,NA,NA,NA,NA,NA
qaware_cloud-native-weather-javaee,0.7236,35.2379,0.0173,89.1532,59.7845,-0.0001
qnib_qframe,0.3894,29.8290,0.0323,89.4514,48.5597,0.0026
quasirsg_Henry-M3,0.6581,38.0627,0.0125,89.6483,57.0113,0.0061
qunarcorp_m_adr_qapm_open_source,0.6307,36.3262,0.0153,89.9013,58.9930,0.0021
ra1028_VueFlux,0.0274,24.4549,0.0599,6.6498,24.8500,0.0001
rackerlabs_scantron,0.0376,25.0553,0.0559,17.4422,34.2924,-0.0013
redbadger_crux,NA,NA,NA,NA,NA,NA
rinkako_CStoreDBMS,0.5805,35.0202,0.0177,86.5888,58.3328,-0.0009
rubenbupe_proyectos-data,0.0321,24.9105,0.0568,12.6588,33.7479,0.0004
ruoccofabrizio_azure-open-ai-embeddings-qna,0.6645,36.0324,0.0158,87.8715,59.3300,-0.0010
s-sokolko_smev3_adapter_service,0.5930,39.1430,0.0110,89.5949,58.0165,0.0062
securesecrets_shadeswap,0.6678,38.1789,0.0123,88.5535,58.2592,0.0003
serverdevcamp_camp4_quadcore,0.6370,35.1991,0.0174,89.8997,57.8722,-0.0056
sfujiwara_terraform-google-ai-platform-notification,0.0077,24.8216,0.0574,8.2665,23.7678,0.0018
